"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.151534150E1,2.569421530E-1,-1.590242386E-1,-1.198460609E-1
1.153540327E1,2.354404628E-1,-1.639108658E-1,-1.424311846E-1
1.155546503E1,2.235086262E-1,-1.376132965E-1,-1.505299509E-1
1.157552683E1,1.714334786E-1,-1.040859222E-1,-1.175522432E-1
1.160551953E1,8.280535787E-2,-3.224182129E-2,-4.208952188E-2
1.163551216E1,3.730053455E-2,6.006240845E-3,1.003661007E-2
1.166550486E1,4.496829212E-2,-1.316738129E-2,4.105777293E-2
1.168553336E1,4.749978334E-2,-1.311779022E-2,7.444471121E-3
1.170559513E1,1.094918475E-1,-7.052612305E-2,-6.380012631E-2
1.172565689E1,1.427052468E-1,-9.205532074E-2,-1.020064503E-1
1.174571866E1,1.678651273E-1,-1.136274338E-1,-9.358583391E-2
1.176578042E1,1.769080460E-1,-1.232728958E-1,-1.141042262E-1
1.178584226E1,1.662473083E-1,-1.209545135E-1,-1.399574131E-1
1.180590402E1,1.103553176E-1,-1.019725800E-1,-7.970175147E-2
1.182596579E1,4.995647073E-2,-7.596015930E-2,-4.811272770E-2
1.184602756E1,-1.060000062E-2,-4.052829742E-2,1.828318834E-2
1.186608929E1,-5.761420727E-2,-2.440834045E-2,5.944631994E-2
1.188615102E1,-8.716997504E-2,-8.260726929E-3,9.277503192E-2
1.190621279E1,-1.256963015E-1,-1.831817627E-2,9.880656004E-2
1.192627455E1,-1.025931686E-1,-2.812290192E-2,7.873634249E-2
1.194633635E1,-7.567548752E-2,-8.800315857E-2,3.977284208E-2
1.196639812E1,-3.989097476E-2,-1.167221069E-1,8.739843965E-3
1.198642652E1,-2.052247524E-2,-1.502866745E-1,-2.657032013E-2
1.201641915E1,-2.980321646E-2,-1.674833298E-1,-3.137428686E-2
1.204641185E1,-7.740750909E-2,-1.302537918E-1,2.880034223E-2
1.207640451E1,-1.779769808E-1,-8.895206451E-2,1.339835972E-1
1.210639714E1,-2.540172338E-1,-5.258083344E-2,1.678812653E-1
1.213638984E1,-2.833279371E-1,-3.941726685E-2,1.978028715E-1
1.216631587E1,-2.855186164E-1,-3.712463379E-2,1.563083977E-1
1.219620857E1,-2.168618590E-1,-8.905696869E-2,8.874671906E-2
1.222610127E1,-1.606012732E-1,-1.193523407E-1,2.888334543E-2
1.225599397E1,-1.480452120E-1,-9.954738617E-2,3.164367378E-2
1.228588667E1,-1.517184228E-1,-1.019029617E-1,8.781644702E-2
1.231577937E1,-2.044293731E-1,-8.562946320E-2,1.182605401E-1
1.234567207E1,-2.367348671E-1,-4.400253296E-3,1.777098477E-1
1.237556477E1,-2.382152528E-1,1.535701752E-2,1.373513937E-1
1.240545747E1,-2.025149167E-1,-9.588241577E-3,8.446092904E-2
1.243535017E1,-1.323549002E-1,-3.190326691E-2,-2.012949437E-3
1.246530953E1,-6.254275143E-2,-9.277629852E-2,-6.856603175E-2
1.249530216E1,1.219049096E-2,-1.110296249E-1,-5.666274950E-2
1.252529486E1,4.458665848E-3,-9.623432159E-2,-1.633022726E-2
1.255528752E1,5.636185408E-3,-7.454872131E-2,3.561703861E-2
1.258528016E1,-3.908412158E-2,-3.617477417E-2,5.329597741E-2
1.261527289E1,-5.388049781E-2,-5.030441284E-2,-1.295629237E-2
1.264526555E1,9.016260505E-3,-8.099365234E-2,-7.126425207E-2
1.267525822E1,9.312793612E-2,-1.260766983E-1,-1.339575201E-1
1.270525092E1,1.575342119E-1,-1.449327469E-1,-1.521859020E-1
1.273524362E1,2.110051811E-1,-1.542539597E-1,-1.482812911E-1
1.276523628E1,1.903169006E-1,-1.372976303E-1,-5.158302933E-2
1.279522898E1,1.682873666E-1,-7.255649567E-2,-1.909523457E-2
1.282522164E1,1.290987581E-1,-7.021236420E-2,-4.108677059E-2
1.285521431E1,1.097676530E-1,-3.683185577E-2,-8.606610447E-2
1.288520701E1,1.313601285E-1,-4.415798187E-2,-1.348149329E-1
1.291519964E1,1.703801751E-1,-5.381107330E-2,-1.588607132E-1
1.294519234E1,2.270527035E-1,-9.686851501E-2,-1.582574844E-1
1.297518500E1,2.579001188E-1,-1.157855988E-1,-1.148571670E-1
1.300517767E1,2.624273300E-1,-1.227235794E-1,-5.225611478E-2
1.303517033E1,1.735717356E-1,-5.084609985E-2,1.047660410E-2
1.306516300E1,9.682233632E-2,-3.188037872E-2,1.553725079E-2
1.309515566E1,5.122040957E-2,-5.873680115E-3,-2.005180344E-2
1.312514836E1,-1.739186049E-2,4.678936005E-1,3.137169838E0
1.315514102E1,-3.806495965E-1,-7.636108398E-1,6.916814446E-1
1.318513369E1,-3.974166512E-1,-4.852323532E-1,1.707851142E-1
1.321512642E1,-4.650827646E-1,-3.482179642E-1,6.259259582E-2
1.324511905E1,-2.670498490E-1,-9.934549332E-1,-1.983813196E-1
1.327511175E1,-4.384066164E-1,-1.524096489E0,-1.750915647E-1
1.330510445E1,-1.974373102E0,-7.752323151E-1,1.221304059E0
1.333509708E1,-2.219500542E0,-2.517881393E-1,9.211423993E-1
1.336508978E1,-1.801823616E0,-2.440681458E-1,-2.614187598E-1
1.339508248E1,-7.600719929E-1,-3.333683014E-1,6.054066420E-1
1.342507511E1,-1.047266573E-1,-3.888959885E-1,7.572362423E-1
1.345506781E1,-2.046340108E-1,-8.183755875E-1,5.443406105E-2
1.348506051E1,-1.296297550E0,-4.670972824E-1,-9.303258657E-1
1.351505311E1,-9.781303406E-1,-1.305427551E-1,-1.659888387E0
1.354504580E1,1.256293058E0,-1.733856201E-1,-9.726710320E-1
1.357503847E1,3.572032690E0,-3.320398331E0,-7.637352943E-1
1.360503114E1,2.488593578E0,-1.465406418E0,-1.755580902E-1
1.363502383E1,-7.648229003E-1,-9.147644043E-3,-1.658544540E-1
1.366501650E1,-1.475088596E0,1.260526657E0,-5.078194141E-1
1.369500913E1,-4.206069112E-1,1.363948822E0,-1.821926832E0
1.372500183E1,9.171820879E-1,5.140104294E-1,-1.434954405E0
1.375499449E1,4.964613914E-1,1.586809158E-1,-5.670468807E-1
1.378498716E1,2.420310974E-1,6.015501022E-1,-8.508443832E-2
1.381497986E1,2.153426409E-1,1.034412384E-1,-2.314720154E-1
1.384497252E1,2.951421738E-1,-3.444108963E-1,-1.116596460E0
1.387496519E1,5.295635462E-1,-2.275381088E-1,-7.291467190E-1
1.390495785E1,4.229450226E-2,2.639493942E-1,-4.147577286E-2
1.393495052E1,5.759781599E-1,3.244915009E-1,-1.502604485E-1
1.396494318E1,8.955144882E-2,1.675891876E-2,2.086119652E-1
1.398497161E1,2.865463495E-1,-1.766719818E-1,-1.579961777E-1
1.400503341E1,2.260720730E-1,2.412948608E-1,-8.804616928E-1
1.402509518E1,3.215553761E-1,2.188386917E-1,-6.728386879E-1
1.404515698E1,2.125991583E-1,3.098773956E-2,-4.712595940E-1
1.406521878E1,1.885766983E-1,1.491870880E-1,-1.400356293E-1
1.408528051E1,2.182595730E-1,1.595487595E-1,-1.185860634E-1
1.410534228E1,2.663079500E-1,4.488248825E-1,1.670041084E-1
1.412540404E1,3.483679295E-1,4.183483124E-1,1.226520538E-1
1.414546584E1,2.988123894E-2,5.750446320E-1,2.452473640E-1
1.416552764E1,1.885732412E-1,4.145870209E-1,3.760142326E-1
1.418558941E1,1.500195265E-1,3.614244461E-1,5.612382889E-1
1.420565117E1,9.827041626E-2,2.105360031E-1,6.882143021E-2
1.422571294E1,4.978609085E-2,1.767225266E-1,6.104373932E-2
1.424577471E1,1.769351959E-1,1.043701172E-1,1.836709976E-1
1.426583647E1,1.342601776E-1,7.852745056E-2,6.785154343E-2
1.428586494E1,8.357965946E-2,-8.749485016E-2,2.432537079E-2
1.431585760E1,1.888372898E-1,-2.494983673E-1,2.069821358E-1
1.434585024E1,2.144167423E-1,-2.258262634E-1,1.799712181E-1
1.437584290E1,7.649016380E-2,-3.330955505E-1,1.038336754E-1
1.440583556E1,-2.032995224E-3,-2.561988831E-1,-1.168878078E-1
1.443582820E1,7.764339447E-3,-1.159000397E-1,5.155467987E-2
1.446582086E1,1.335151196E-1,-1.518373489E-1,1.206600666E-1
1.449581353E1,7.529735565E-3,-2.203702927E-1,-6.991767883E-2
1.451587533E1,-7.477056980E-2,-1.437807083E-1,2.620577812E-2
1.453593709E1,-1.784658432E-2,-5.946540833E-2,-2.311706543E-3
1.455599883E1,-9.233629704E-2,5.445194244E-2,-3.023457527E-2
1.457606059E1,-6.403374672E-2,3.664779663E-2,-7.966923714E-2
1.459612236E1,-1.065208912E-1,5.095100403E-2,7.077169418E-2
1.461618412E1,-1.665794849E-2,1.204166412E-1,2.737073898E-1
1.463624592E1,8.673024178E-2,1.155738831E-1,4.134027958E-1
1.465630769E1,5.088901520E-2,9.730052948E-2,1.241524220E-1
1.467636946E1,-1.811052561E-1,2.292375565E-1,-1.204824209E0
1.469643122E1,1.440167427E-1,-3.135442734E-1,-1.486988068E-1
1.471649299E1,5.440235138E-2,-2.079267502E-1,6.579260826E-1
1.473655475E1,-1.797605753E-1,-2.043342590E-2,-1.559140682E-1
1.475661652E1,-1.187034845E-1,4.552173615E-2,-3.610193729E-1
1.477667829E1,-9.525990486E-2,-7.940387726E-2,-1.904621124E-1
1.479674005E1,7.318663597E-2,-1.288309097E-1,2.557668686E-1
